return_id,order_id,return_date,return_reason
21696,165119,2024-02-25,Changed Mind
21697,462999,2024-04-12,Defective Product
21698,667915,2024-03-10,Changed Mind
21699,652703,2024-07-25,Defective Product
21700,195419,2024-08-10,Changed Mind
21701,743203,2024-07-06,Size Issue
21702,434110,2024-07-02,Defective Product
21703,223449,2024-09-09,Arrived Damaged
21704,721944,2024-04-07,Wrong Item Shipped
21705,694094,2024-08-02,Changed Mind
21706,836572,2024-06-02,Defective Product
21707,739930,2024-10-25,Wrong Item Shipped
21708,234539,2025-01-15,Arrived Damaged
21709,623707,2024-05-21,Defective Product
21710,315293,2024-09-19,Arrived Damaged
21711,632374,2024-06-23,Changed Mind
21712,630139,2024-05-11,Defective Product
21713,410668,2024-12-10,Defective Product
21714,122395,2024-12-29,Size Issue
21715,392926,2024-07-22,Changed Mind
21716,252688,2024-12-01,Wrong Item Shipped
21717,998004,2024-03-22,Arrived Damaged
21718,340732,2025-01-20,Size Issue
21719,222678,2024-03-03,Changed Mind
21720,646332,2024-12-25,Arrived Damaged
21721,100690,2024-12-25,Defective Product
21722,418750,2024-06-15,Size Issue
21723,58581,2024-05-01,Arrived Damaged
21724,411795,2024-04-04,Arrived Damaged
21725,915829,2024-03-02,Arrived Damaged
21726,732468,2024-06-29,Defective Product
21727,118197,2024-07-26,Arrived Damaged
21728,998216,2024-06-04,Arrived Damaged
21729,371520,2024-06-22,Size Issue
21730,521779,2024-07-12,Defective Product
21731,50356,2024-06-06,Changed Mind
21732,580498,2024-10-31,Defective Product
21733,907297,2024-06-16,Size Issue
21734,706625,2024-11-03,Wrong Item Shipped
21735,621494,2024-04-01,Changed Mind
21736,338524,2024-07-07,Size Issue
21737,697736,2024-03-02,Size Issue
21738,349639,2024-12-24,Arrived Damaged
21739,281106,2024-06-10,Changed Mind
21740,928977,2024-06-15,Arrived Damaged
21741,580407,2025-01-20,Changed Mind
21742,694933,2024-07-24,Arrived Damaged
21743,175697,2024-09-15,Changed Mind
21744,756852,2024-06-21,Defective Product
21745,655587,2024-08-21,Defective Product
21746,209344,2024-04-12,Arrived Damaged
21747,514169,2024-03-04,Wrong Item Shipped
21748,212834,2024-12-10,Changed Mind
21749,760533,2024-05-01,Size Issue
21750,356789,2024-02-03,Defective Product
21751,955686,2025-01-15,Defective Product
21752,944970,2024-02-27,Size Issue
21753,486431,2024-10-30,Defective Product
21754,991942,2024-09-07,Changed Mind
21755,544232,2024-12-16,Changed Mind
21756,5509,2025-01-03,Arrived Damaged
21757,36944,2025-01-03,Wrong Item Shipped
21758,750144,2024-04-24,Arrived Damaged
21759,574342,2024-09-28,Arrived Damaged
21760,827444,2024-04-10,Defective Product
21761,633213,2024-10-29,Changed Mind
21762,195213,2024-09-24,Wrong Item Shipped
21763,240417,2024-11-09,Changed Mind
21764,488534,2024-08-09,Changed Mind
21765,699563,2024-12-17,Size Issue
21766,779069,2024-12-03,Wrong Item Shipped
21767,926869,2024-07-28,Changed Mind
21768,911419,2024-04-18,Wrong Item Shipped
21769,235857,2024-03-13,Changed Mind
21770,291838,2024-08-04,Arrived Damaged
21771,335387,2024-07-04,Wrong Item Shipped
21772,388306,2024-04-18,Arrived Damaged
21773,486212,2024-09-05,Wrong Item Shipped
21774,266220,2024-03-16,Wrong Item Shipped
21775,617595,2024-10-28,Arrived Damaged
21776,214349,2024-08-31,Defective Product
21777,946231,2024-04-15,Changed Mind
21778,972133,2024-04-04,Defective Product
21779,724911,2024-10-01,Wrong Item Shipped
21780,605297,2024-02-15,Arrived Damaged
21781,962456,2024-07-11,Wrong Item Shipped
21782,792682,2024-03-14,Changed Mind
21783,353329,2024-06-27,Defective Product
21784,466688,2024-12-15,Wrong Item Shipped
21785,144272,2024-05-30,Changed Mind
21786,642245,2024-05-06,Wrong Item Shipped
21787,660500,2024-06-13,Changed Mind
21788,335312,2024-01-30,Size Issue
21789,420200,2024-04-16,Changed Mind
21790,223804,2024-04-28,Arrived Damaged
21791,351963,2024-02-14,Defective Product
21792,495861,2024-10-25,Size Issue
21793,200825,2024-05-27,Defective Product
21794,970489,2024-02-11,Size Issue
21795,324769,2024-02-04,Wrong Item Shipped
21796,98366,2024-12-21,Size Issue
21797,366326,2024-05-05,Arrived Damaged
21798,709265,2024-01-26,Wrong Item Shipped
21799,886336,2024-09-26,Defective Product
21800,549332,2024-06-02,Wrong Item Shipped
21801,617175,2024-04-07,Arrived Damaged
21802,642735,2024-11-01,Size Issue
21803,406484,2024-08-01,Arrived Damaged
21804,780492,2024-06-23,Wrong Item Shipped
21805,997984,2024-06-20,Changed Mind
21806,603526,2024-06-21,Arrived Damaged
21807,963438,2025-01-23,Changed Mind
21808,652200,2024-02-02,Wrong Item Shipped
21809,487014,2024-11-18,Size Issue
21810,115243,2024-09-01,Wrong Item Shipped
21811,281276,2024-09-05,Arrived Damaged
21812,878955,2024-10-16,Wrong Item Shipped
21813,22906,2024-05-25,Size Issue
21814,719226,2024-07-19,Changed Mind
21815,833196,2024-06-21,Wrong Item Shipped
21816,633851,2024-05-20,Size Issue
21817,473612,2024-06-12,Wrong Item Shipped
21818,670605,2024-08-29,Size Issue
21819,284319,2024-05-24,Arrived Damaged
21820,694348,2024-02-17,Size Issue
21821,150009,2024-02-21,Size Issue
21822,326938,2024-01-29,Size Issue
21823,118443,2024-10-29,Wrong Item Shipped
21824,483085,2024-05-26,Defective Product
21825,456485,2024-02-15,Wrong Item Shipped
21826,667224,2024-10-08,Arrived Damaged
21827,97795,2024-10-25,Changed Mind
21828,440532,2024-03-28,Size Issue
21829,310807,2024-12-27,Defective Product
21830,540932,2024-04-21,Wrong Item Shipped
21831,921921,2024-03-19,Defective Product
21832,425465,2024-07-27,Changed Mind
21833,19198,2024-10-10,Arrived Damaged
21834,341513,2024-06-14,Arrived Damaged
21835,185899,2024-12-21,Size Issue
21836,133662,2024-08-22,Wrong Item Shipped
21837,14765,2024-03-28,Arrived Damaged
21838,782578,2024-04-10,Changed Mind
21839,835304,2024-03-31,Changed Mind
21840,570658,2024-05-13,Wrong Item Shipped
21841,382429,2024-10-07,Size Issue
21842,523931,2024-11-19,Defective Product
21843,819212,2024-08-05,Size Issue
21844,378743,2024-10-31,Wrong Item Shipped
21845,824369,2024-10-07,Arrived Damaged
21846,160153,2024-07-31,Arrived Damaged
21847,701114,2024-08-21,Defective Product
21848,593148,2024-09-06,Wrong Item Shipped
21849,838151,2024-09-06,Size Issue
21850,801064,2024-12-27,Defective Product
21851,691539,2024-03-07,Changed Mind
21852,90021,2024-12-01,Wrong Item Shipped
21853,873367,2024-10-02,Arrived Damaged
21854,878237,2024-12-15,Defective Product
21855,346361,2024-11-05,Changed Mind
21856,472713,2024-03-28,Wrong Item Shipped
21857,690097,2024-05-16,Arrived Damaged
21858,866338,2024-06-05,Defective Product
21859,644373,2024-12-11,Changed Mind
21860,288499,2024-04-25,Size Issue
21861,283761,2024-09-03,Defective Product
21862,829681,2024-02-29,Defective Product
21863,785306,2024-05-31,Arrived Damaged
21864,759330,2024-12-06,Changed Mind
21865,734541,2025-01-02,Changed Mind
21866,582237,2024-08-25,Wrong Item Shipped
21867,61059,2024-02-27,Arrived Damaged
21868,354777,2024-04-30,Wrong Item Shipped
21869,584941,2024-07-03,Wrong Item Shipped
21870,375326,2024-06-11,Size Issue
21871,143330,2024-03-25,Changed Mind
21872,607302,2025-01-10,Changed Mind
21873,304392,2024-09-30,Defective Product
21874,392102,2024-09-21,Changed Mind
21875,172717,2024-10-06,Defective Product
21876,442463,2024-07-27,Wrong Item Shipped
21877,167840,2024-05-02,Defective Product
21878,988580,2024-05-16,Size Issue
21879,617366,2024-08-10,Changed Mind
21880,739542,2024-08-18,Changed Mind
21881,192063,2024-06-30,Arrived Damaged
21882,715379,2024-05-24,Defective Product
21883,862094,2024-10-11,Arrived Damaged
21884,535949,2024-08-30,Arrived Damaged
21885,262534,2024-04-10,Defective Product
21886,347298,2024-03-15,Size Issue
21887,518820,2024-06-07,Size Issue
21888,807951,2024-04-13,Size Issue
21889,881667,2024-02-26,Changed Mind
21890,700840,2024-02-11,Changed Mind
21891,813420,2024-02-17,Changed Mind
21892,28390,2024-01-30,Size Issue
21893,296685,2024-03-15,Size Issue
21894,880746,2024-01-19,Defective Product
21895,993314,2024-05-19,Wrong Item Shipped
21896,816309,2024-09-29,Defective Product
21897,337560,2024-08-08,Arrived Damaged
21898,727995,2024-05-27,Changed Mind
21899,906497,2024-11-20,Changed Mind
21900,447870,2024-03-08,Wrong Item Shipped
21901,25545,2024-10-11,Changed Mind
21902,216069,2024-09-21,Wrong Item Shipped
21903,885433,2024-01-30,Defective Product
21904,74282,2024-05-26,Size Issue
21905,471031,2024-11-25,Wrong Item Shipped
21906,652855,2024-07-30,Wrong Item Shipped
21907,855525,2024-01-26,Wrong Item Shipped
21908,807752,2024-03-27,Wrong Item Shipped
21909,135440,2024-12-31,Defective Product
21910,387341,2024-03-26,Wrong Item Shipped
21911,968349,2024-12-24,Wrong Item Shipped
21912,667540,2024-08-13,Arrived Damaged
21913,586454,2024-05-09,Changed Mind
21914,659068,2024-04-26,Wrong Item Shipped
21915,414772,2024-10-17,Arrived Damaged
21916,556813,2024-10-26,Defective Product
21917,515507,2024-10-12,Wrong Item Shipped
21918,766174,2024-03-01,Size Issue
21919,304430,2024-07-28,Size Issue
21920,467419,2024-05-27,Arrived Damaged
21921,374313,2024-07-03,Changed Mind
21922,115000,2024-10-02,Wrong Item Shipped
21923,865771,2024-11-25,Defective Product
21924,219058,2024-10-07,Defective Product
21925,758,2024-02-22,Wrong Item Shipped
21926,516005,2024-05-17,Defective Product
21927,207103,2024-09-01,Changed Mind
21928,250219,2024-06-11,Size Issue
21929,695383,2024-12-22,Wrong Item Shipped
21930,52986,2024-03-03,Size Issue
21931,256006,2024-10-20,Defective Product
21932,472811,2024-06-03,Wrong Item Shipped
21933,69095,2024-11-28,Size Issue
21934,933181,2024-11-01,Defective Product
21935,698605,2024-09-15,Arrived Damaged
21936,262192,2024-08-28,Wrong Item Shipped
21937,334000,2024-02-09,Changed Mind
21938,434950,2024-10-16,Defective Product
21939,147060,2024-11-13,Changed Mind
21940,281692,2024-11-05,Size Issue
21941,428256,2024-12-07,Size Issue
21942,376519,2024-06-21,Wrong Item Shipped
21943,744809,2024-12-13,Changed Mind
21944,669422,2024-01-06,Defective Product
21945,52452,2024-01-24,Changed Mind
21946,241223,2024-05-14,Defective Product
21947,956516,2024-03-27,Defective Product
21948,678148,2024-10-22,Arrived Damaged
21949,799327,2024-12-03,Defective Product
21950,504671,2024-12-28,Arrived Damaged
21951,328698,2024-05-28,Defective Product
21952,240829,2024-05-29,Size Issue
21953,322392,2024-05-18,Defective Product
21954,425182,2024-09-13,Arrived Damaged
21955,483338,2024-02-25,Size Issue
21956,465409,2024-04-28,Arrived Damaged
21957,463662,2024-04-11,Defective Product
21958,26511,2024-04-21,Wrong Item Shipped
21959,580915,2025-01-08,Changed Mind
21960,73295,2024-04-18,Wrong Item Shipped
21961,293607,2024-11-05,Arrived Damaged
21962,809918,2024-11-22,Size Issue
21963,87312,2024-05-29,Wrong Item Shipped
21964,426550,2024-04-25,Changed Mind
21965,184635,2024-06-23,Changed Mind
21966,206732,2024-03-21,Arrived Damaged
21967,478198,2024-11-26,Size Issue
21968,466480,2024-11-10,Defective Product
21969,890366,2024-05-20,Defective Product
21970,438208,2024-11-11,Size Issue
21971,10840,2024-07-23,Wrong Item Shipped
21972,221850,2024-09-10,Arrived Damaged
21973,789714,2024-07-16,Wrong Item Shipped
21974,562677,2024-04-07,Arrived Damaged
21975,426393,2024-05-13,Changed Mind
21976,203002,2024-09-01,Wrong Item Shipped
21977,206100,2024-03-26,Arrived Damaged
21978,538319,2024-08-23,Arrived Damaged
21979,701891,2024-05-25,Changed Mind
21980,687420,2024-11-13,Changed Mind
21981,95877,2024-08-31,Defective Product
21982,12884,2024-11-23,Defective Product
21983,813884,2024-04-09,Changed Mind
21984,746033,2024-04-01,Changed Mind
21985,691632,2024-04-27,Changed Mind
21986,741831,2024-02-03,Size Issue
21987,842722,2024-11-27,Wrong Item Shipped
21988,127403,2024-09-01,Defective Product
21989,897854,2024-09-17,Size Issue
21990,294552,2024-09-19,Changed Mind
21991,55380,2024-02-14,Defective Product
21992,535431,2025-01-04,Changed Mind
21993,502630,2024-10-20,Defective Product
21994,132606,2024-06-24,Defective Product
21995,848788,2024-06-09,Wrong Item Shipped
21996,86813,2024-08-31,Defective Product
21997,290262,2024-12-06,Wrong Item Shipped
21998,677130,2024-06-20,Defective Product
21999,683384,2024-10-14,Defective Product
22000,467827,2024-09-07,Arrived Damaged
22001,316733,2024-11-20,Defective Product
22002,887311,2024-02-03,Changed Mind
22003,13963,2024-10-03,Size Issue
22004,52005,2024-10-29,Size Issue
22005,636060,2024-01-18,Arrived Damaged
22006,737498,2024-09-07,Arrived Damaged
22007,721139,2024-10-04,Changed Mind
22008,853282,2024-06-22,Arrived Damaged
22009,153954,2024-01-18,Defective Product
22010,594112,2025-01-02,Changed Mind
22011,478949,2024-10-11,Wrong Item Shipped
22012,653,2024-03-12,Size Issue
22013,954968,2024-12-03,Changed Mind
22014,548956,2024-09-11,Defective Product
22015,102589,2024-05-25,Wrong Item Shipped
22016,294969,2024-08-16,Size Issue
22017,665586,2024-10-13,Wrong Item Shipped
22018,995691,2024-03-05,Arrived Damaged
22019,879144,2024-05-31,Size Issue
22020,633040,2024-06-09,Arrived Damaged
22021,507264,2024-04-24,Arrived Damaged
22022,982697,2024-11-28,Arrived Damaged
22023,127702,2024-06-08,Arrived Damaged
22024,283502,2024-03-12,Changed Mind
22025,479607,2024-10-02,Size Issue
22026,8646,2024-09-19,Size Issue
22027,884708,2024-01-26,Changed Mind
22028,820620,2025-01-02,Size Issue
22029,961792,2024-10-02,Defective Product
22030,659450,2024-04-21,Arrived Damaged
22031,795229,2024-11-28,Size Issue
22032,425528,2024-09-08,Arrived Damaged
22033,927229,2024-03-23,Wrong Item Shipped
22034,713462,2025-01-24,Changed Mind
22035,934650,2024-08-01,Defective Product
22036,835520,2025-01-28,Changed Mind
22037,792425,2024-08-30,Arrived Damaged
22038,678847,2024-05-17,Size Issue
22039,364470,2024-07-06,Changed Mind
22040,948745,2024-12-09,Size Issue
22041,34560,2024-08-05,Changed Mind
22042,903349,2024-04-26,Arrived Damaged
22043,961778,2024-07-24,Changed Mind
22044,881035,2024-12-07,Defective Product
22045,574608,2024-06-06,Defective Product
22046,52405,2024-09-20,Defective Product
22047,866328,2024-12-20,Arrived Damaged
22048,534113,2025-01-14,Size Issue
22049,390084,2024-10-18,Defective Product
22050,180719,2024-08-30,Defective Product
22051,23555,2024-08-01,Changed Mind
22052,48067,2024-07-24,Arrived Damaged
22053,910812,2024-06-06,Defective Product
22054,510225,2024-11-18,Changed Mind
22055,19537,2024-04-24,Size Issue
22056,768874,2024-10-15,Arrived Damaged
22057,802855,2024-12-05,Arrived Damaged
22058,980041,2024-08-12,Changed Mind
22059,733913,2024-09-20,Wrong Item Shipped
22060,267355,2024-11-03,Arrived Damaged
22061,589562,2024-08-26,Wrong Item Shipped
22062,537632,2024-07-23,Defective Product
22063,51562,2024-09-09,Defective Product
22064,738413,2024-06-21,Arrived Damaged
22065,744449,2024-06-18,Arrived Damaged
22066,690485,2024-04-22,Defective Product
22067,65092,2024-04-22,Arrived Damaged
22068,731472,2024-07-11,Changed Mind
22069,261673,2024-10-22,Size Issue
22070,802721,2024-03-15,Size Issue
22071,815971,2024-02-08,Size Issue
22072,654375,2024-11-25,Wrong Item Shipped
22073,832230,2024-10-29,Size Issue
22074,551605,2024-10-10,Wrong Item Shipped
22075,968972,2024-01-25,Size Issue
22076,944691,2024-03-01,Size Issue
22077,960394,2024-03-18,Defective Product
22078,350788,2024-08-05,Wrong Item Shipped
22079,655076,2024-07-13,Size Issue
22080,881088,2025-01-13,Arrived Damaged
22081,273925,2024-01-21,Defective Product
22082,885236,2024-05-10,Arrived Damaged
22083,282280,2024-02-04,Size Issue
22084,463353,2024-12-13,Size Issue
22085,80902,2024-06-24,Changed Mind
22086,712190,2024-03-31,Size Issue
22087,991462,2024-09-22,Defective Product
22088,608810,2024-06-11,Wrong Item Shipped
22089,273126,2024-04-23,Changed Mind
22090,472039,2025-01-15,Arrived Damaged
22091,452672,2024-04-08,Size Issue
22092,456677,2024-03-14,Defective Product
22093,488018,2024-04-29,Defective Product
22094,368145,2024-03-22,Changed Mind
22095,16096,2024-01-12,Size Issue
22096,886020,2024-04-11,Defective Product
22097,794155,2024-08-31,Arrived Damaged
22098,471755,2024-06-13,Wrong Item Shipped
22099,344904,2024-04-13,Arrived Damaged
22100,550850,2024-10-07,Size Issue
22101,38322,2024-10-24,Arrived Damaged
22102,947076,2024-09-06,Size Issue
22103,600834,2024-10-20,Wrong Item Shipped
22104,364630,2024-04-16,Arrived Damaged
22105,49979,2024-02-08,Wrong Item Shipped
22106,685344,2024-07-04,Wrong Item Shipped
22107,187274,2025-01-16,Defective Product
22108,105548,2024-09-17,Size Issue
22109,822582,2024-11-01,Changed Mind
22110,94785,2024-07-10,Changed Mind
22111,115788,2024-05-18,Wrong Item Shipped
22112,14781,2024-11-10,Changed Mind
22113,1245,2024-10-28,Wrong Item Shipped
22114,613431,2024-11-11,Changed Mind
22115,910890,2024-04-30,Arrived Damaged
22116,782546,2024-12-30,Wrong Item Shipped
22117,760299,2024-03-25,Defective Product
22118,352545,2024-01-27,Wrong Item Shipped
22119,819188,2024-08-15,Size Issue
22120,212414,2025-01-02,Size Issue
22121,113939,2024-08-22,Defective Product
22122,271940,2024-03-28,Size Issue
22123,195730,2025-01-24,Arrived Damaged
22124,873840,2024-05-18,Changed Mind
22125,945899,2024-05-16,Size Issue
22126,600166,2024-09-30,Size Issue
22127,123819,2024-04-20,Defective Product
22128,212590,2024-12-10,Wrong Item Shipped
22129,304654,2025-01-14,Size Issue
22130,651077,2024-08-03,Changed Mind
22131,500453,2024-09-12,Arrived Damaged
22132,757417,2024-06-16,Wrong Item Shipped
22133,554387,2024-11-29,Defective Product
22134,468612,2024-02-29,Arrived Damaged
22135,326123,2024-07-07,Wrong Item Shipped
22136,670039,2024-02-12,Changed Mind
22137,480220,2024-02-05,Wrong Item Shipped
22138,389432,2024-05-21,Arrived Damaged
22139,892110,2024-11-12,Wrong Item Shipped
22140,902603,2024-06-03,Arrived Damaged
22141,340569,2024-02-24,Wrong Item Shipped
22142,304838,2024-04-28,Changed Mind
22143,274828,2025-01-08,Changed Mind
22144,276575,2024-11-25,Arrived Damaged
22145,674398,2024-08-31,Wrong Item Shipped
22146,171574,2024-05-23,Size Issue
22147,605192,2025-01-02,Wrong Item Shipped
22148,584552,2024-11-14,Size Issue
22149,542126,2024-09-25,Wrong Item Shipped
22150,621004,2024-05-26,Defective Product
22151,224176,2024-11-22,Defective Product
22152,35748,2024-06-07,Size Issue
22153,79432,2024-12-22,Wrong Item Shipped
22154,794499,2024-04-27,Changed Mind
22155,186556,2025-01-18,Size Issue
22156,428184,2024-03-27,Arrived Damaged
22157,181676,2024-01-11,Size Issue
22158,464808,2024-03-09,Size Issue
22159,390307,2024-02-06,Wrong Item Shipped
22160,526370,2025-01-29,Defective Product
22161,205003,2024-09-02,Wrong Item Shipped
22162,484133,2024-10-26,Wrong Item Shipped
22163,689867,2024-03-09,Size Issue
22164,331575,2024-11-26,Changed Mind
22165,854011,2025-01-10,Size Issue
22166,794948,2024-12-06,Changed Mind
22167,501169,2024-08-20,Defective Product
22168,592414,2024-01-30,Wrong Item Shipped
22169,582606,2024-10-07,Size Issue
